"X","state","date","year","week","value","data.type","perc","date.1st"
1705,"Pennsylvania","2022-02-27",2022,9,567.523538011291,"case",0.994855551261349,"2021-11-14"
1706,"Pennsylvania","2022-03-06",2022,10,489.223691774818,"case",0.993659578080375,"2021-11-14"
1707,"Pennsylvania","2022-03-13",2022,11,397.480592922332,"case",0.994438573051627,"2021-11-14"
1708,"Pennsylvania","2022-03-20",2022,12,326.324958070252,"case",0.996329244846371,"2021-11-14"
1709,"Pennsylvania","2022-03-27",2022,13,326.002106685001,"case",0.998200283128011,"2021-11-14"
1710,"Pennsylvania","2022-04-03",2022,14,461.694809612963,"case",0.998920377559952,"2021-11-14"
1711,"Pennsylvania","2022-04-10",2022,15,633.820441514037,"case",0.997929199389724,"2021-11-14"
1712,"Pennsylvania","2022-04-17",2022,16,787.23478435651,"case",0.996950346201347,"2021-11-14"
1713,"Pennsylvania","2022-04-24",2022,17,1031.2225767518,"case",0.99748395044414,"2021-11-14"
1714,"Pennsylvania","2022-05-01",2022,18,686.540471683902,"case",0.997852357692112,"2021-11-14"
1715,"Pennsylvania","2022-05-08",2022,19,1659.0692176351,"case",0.996405792569114,"2021-11-14"
1716,"Pennsylvania","2022-05-15",2022,20,2904.08422578713,"case",0.994783782773671,"2021-11-14"
1717,"Pennsylvania","2022-05-22",2022,21,1983.52593916341,"case",0.994870602350125,"2021-11-14"
1718,"Pennsylvania","2022-05-29",2022,22,2178.23649531106,"case",0.996240207651414,"2021-11-14"
1719,"Pennsylvania","2022-06-05",2022,23,1515.77610476512,"case",0.997888975607622,"2021-11-14"
1720,"Pennsylvania","2022-06-12",2022,24,1119.90143612203,"case",0.998813283148836,"2021-11-14"
1721,"Pennsylvania","2022-06-19",2022,25,1408.3231447811,"case",0.998412748251915,"2021-11-14"
1722,"Pennsylvania","2022-06-26",2022,26,1026.22436108703,"case",0.997699953080819,"2021-11-14"
1723,"Pennsylvania","2022-07-03",2022,27,1157.61911517277,"case",0.997766591168895,"2021-11-14"
1724,"Pennsylvania","2022-07-10",2022,28,1539.72682937024,"case",0.998407837339951,"2021-11-14"
1725,"Pennsylvania","2022-07-17",2022,29,1594.78582593894,"case",0.999140187972314,"2021-11-14"
1726,"Pennsylvania","2022-07-24",2022,30,1741.95264931483,"case",0.99966194437194,"2021-11-14"
1727,"Pennsylvania","2022-07-31",2022,31,1944.10690696987,"case",0.99977646171175,"2021-11-14"
1728,"Pennsylvania","2022-08-07",2022,32,1757.56428621541,"case",0.99952550570488,"2021-11-14"
1729,"Pennsylvania","2022-08-14",2022,33,1285.55789775947,"case",0.999010444699523,"2021-11-14"
1730,"Pennsylvania","2022-08-21",2022,34,1572.44155537023,"case",0.998332647043869,"2021-11-14"
1731,"Pennsylvania","2022-08-28",2022,35,1423.39590932568,"case",0.997716752837948,"2021-11-14"
1732,"Pennsylvania","2022-09-04",2022,36,1318.01091156219,"case",0.997880489189134,"2021-11-14"
1733,"Pennsylvania","2022-09-11",2022,37,1419.15686120544,"case",0.999176732465849,"2021-11-14"
1734,"Pennsylvania","2022-09-18",2022,38,1429.77782551321,"case",0.999999999708479,"2021-11-14"
1735,"Pennsylvania","2022-09-25",2022,39,1186.44621524351,"case",0.998939256602372,"2021-11-14"
1736,"Pennsylvania","2022-10-02",2022,40,968.287201509473,"case",0.997184627348167,"2021-11-14"
1915,"Texas","2021-11-14",2021,46,0,"case",0,"2021-11-14"
1916,"Texas","2021-11-21",2021,47,0,"case",0,"2021-11-14"
1917,"Texas","2021-11-28",2021,48,25.0043540738635,"case",0.0246984593836693,"2021-11-14"
1918,"Texas","2021-12-05",2021,49,439.702524113036,"case",0.325950711097565,"2021-11-14"
1919,"Texas","2021-12-12",2021,50,838.035600170398,"case",0.666070405578214,"2021-11-14"
1920,"Texas","2021-12-19",2021,51,1544.51123890793,"case",0.864715183845398,"2021-11-14"
1921,"Texas","2021-12-26",2021,52,3574.64526476578,"case",0.951353728447565,"2021-11-14"
1922,"Texas","2022-01-02",2022,1,14213.0191295163,"case",0.985574616179748,"2021-11-14"
1923,"Texas","2022-01-09",2022,2,16327.6703219729,"case",0.996472794069509,"2021-11-14"
1924,"Texas","2022-01-16",2022,3,13867.7993192335,"case",0.995080534605242,"2021-11-14"
1925,"Texas","2022-01-23",2022,4,9927.57137480412,"case",0.991044130698984,"2021-11-14"
1926,"Texas","2022-01-30",2022,5,6336.7306227399,"case",0.995088369453019,"2021-11-14"
1927,"Texas","2022-02-06",2022,6,3687.02691798457,"case",0.999921375998929,"2021-11-14"
1928,"Texas","2022-02-13",2022,7,2215.71135555957,"case",0.999852197400308,"2021-11-14"
1929,"Texas","2022-02-20",2022,8,1278.73984635952,"case",0.997744696598647,"2021-11-14"
1930,"Texas","2022-02-27",2022,9,764.728047991688,"case",0.997344644309327,"2021-11-14"
1931,"Texas","2022-03-06",2022,10,1073.88362792425,"case",0.998371281000987,"2021-11-14"
1932,"Texas","2022-03-13",2022,11,626.775298966127,"case",0.999005166147825,"2021-11-14"
1933,"Texas","2022-03-20",2022,12,1271.35513220518,"case",0.998917790000012,"2021-11-14"
1934,"Texas","2022-03-27",2022,13,619.631483486595,"case",0.99815337550171,"2021-11-14"
1935,"Texas","2022-04-03",2022,14,632.17066994896,"case",0.996756145597082,"2021-11-14"
1936,"Texas","2022-04-10",2022,15,388.989151521869,"case",0.995066885559688,"2021-11-14"
1937,"Texas","2022-04-17",2022,16,714.747841974778,"case",0.994612629980682,"2021-11-14"
1938,"Texas","2022-04-24",2022,17,532.783622835129,"case",0.996293726717161,"2021-11-14"
1939,"Texas","2022-05-01",2022,18,661.831377418741,"case",0.99731752737241,"2021-11-14"
1940,"Texas","2022-05-08",2022,19,807.120910741817,"case",0.995202495342802,"2021-11-14"
1941,"Texas","2022-05-15",2022,20,899.348912026376,"case",0.992404537450861,"2021-11-14"
1942,"Texas","2022-05-22",2022,21,958.028940049961,"case",0.991819949308941,"2021-11-14"
1943,"Texas","2022-05-29",2022,22,1569.84117657433,"case",0.993169138262553,"2021-11-14"
1944,"Texas","2022-06-05",2022,23,1580.71401977831,"case",0.995378539590498,"2021-11-14"
1945,"Texas","2022-06-12",2022,24,1606.62034317913,"case",0.997374588571577,"2021-11-14"
1946,"Texas","2022-06-19",2022,25,2222.66810551283,"case",0.998345904886464,"2021-11-14"
1947,"Texas","2022-06-26",2022,26,2272.77014844445,"case",0.998529845823322,"2021-11-14"
1948,"Texas","2022-07-03",2022,27,2833.1867825145,"case",0.998404836982126,"2021-11-14"
1949,"Texas","2022-07-10",2022,28,3054.43187899644,"case",0.998364839602611,"2021-11-14"
1950,"Texas","2022-07-17",2022,29,2870.15511176329,"case",0.998652139823965,"2021-11-14"
1951,"Texas","2022-07-24",2022,30,2431.50027222808,"case",0.998986787743435,"2021-11-14"
1952,"Texas","2022-07-31",2022,31,2641.76383944282,"case",0.999051425124712,"2021-11-14"
1953,"Texas","2022-08-07",2022,32,2376.10366518269,"case",0.998901296439202,"2021-11-14"
1954,"Texas","2022-08-14",2022,33,2013.29013297466,"case",0.998684796835242,"2021-11-14"
1955,"Texas","2022-08-21",2022,34,1824.57615727059,"case",0.998550321461165,"2021-11-14"
1956,"Texas","2022-08-28",2022,35,1988.86186164515,"case",0.998611263670392,"2021-11-14"
1957,"Texas","2022-09-04",2022,36,1458.68727192891,"case",0.998841009636682,"2021-11-14"
1958,"Texas","2022-09-11",2022,37,1299.7379699085,"case",0.999099904738695,"2021-11-14"
1959,"Texas","2022-09-18",2022,38,884.149616103273,"case",0.998936138354356,"2021-11-14"
1960,"Texas","2022-09-25",2022,39,647.590803722287,"case",0.998058141885075,"2021-11-14"
1961,"Texas","2022-10-02",2022,40,473.427722057291,"case",0.997127470826925,"2021-11-14"
2101,"Washington","2021-11-14",2021,46,0,"case",0,"2021-11-14"
2102,"Washington","2021-11-21",2021,47,0,"case",0,"2021-11-14"
2103,"Washington","2021-11-28",2021,48,34.9764474715368,"case",0.0209059580075254,"2021-11-14"
2104,"Washington","2021-12-05",2021,49,246.684900345534,"case",0.198235449646148,"2021-11-14"
2105,"Washington","2021-12-12",2021,50,588.249018423193,"case",0.448124583098004,"2021-11-14"
2106,"Washington","2021-12-19",2021,51,1328.93635370827,"case",0.694081490898395,"2021-11-14"
2107,"Washington","2021-12-26",2021,52,4073.82605322928,"case",0.882653772718183,"2021-11-14"
2108,"Washington","2022-01-02",2022,1,10623.2582361176,"case",0.979749473511255,"2021-11-14"
2109,"Washington","2022-01-09",2022,2,14574.071831827,"case",0.999999978137288,"2021-11-14"
2110,"Washington","2022-01-16",2022,3,14528.6449548537,"case",0.994284863540948,"2021-11-14"
2111,"Washington","2022-01-23",2022,4,17618.6124069561,"case",0.980049295353683,"2021-11-14"
2112,"Washington","2022-01-30",2022,5,9158.48179431631,"case",0.987285478364171,"2021-11-14"
2113,"Washington","2022-02-06",2022,6,5771.71596346068,"case",0.999999988353962,"2021-11-14"
2114,"Washington","2022-02-13",2022,7,220.226337855607,"case",0.999999999136727,"2021-11-14"
2115,"Washington","2022-02-20",2022,8,1085.07825597223,"case",0.997315004931223,"2021-11-14"
2116,"Washington","2022-02-27",2022,9,1543.27042381776,"case",0.994822580837797,"2021-11-14"
2117,"Washington","2022-03-06",2022,10,1028.41346770647,"case",0.99520377638121,"2021-11-14"
2118,"Washington","2022-03-13",2022,11,939.771913728056,"case",0.996555154914966,"2021-11-14"
2119,"Washington","2022-03-20",2022,12,793.227540619322,"case",0.99807383451244,"2021-11-14"
2120,"Washington","2022-03-27",2022,13,686.547033598756,"case",0.999232071926975,"2021-11-14"
2121,"Washington","2022-04-03",2022,14,1418.35478856921,"case",0.999502123911912,"2021-11-14"
2122,"Washington","2022-04-10",2022,15,984.269832773809,"case",0.998682139866815,"2021-11-14"
2123,"Washington","2022-04-17",2022,16,1165.62213084397,"case",0.997873839776142,"2021-11-14"
2124,"Washington","2022-04-24",2022,17,1869.78941569014,"case",0.997984603141023,"2021-11-14"
2125,"Washington","2022-05-01",2022,18,1617.14081371473,"case",0.997840876944378,"2021-11-14"
2126,"Washington","2022-05-08",2022,19,2618.16080781158,"case",0.996352544141865,"2021-11-14"
2127,"Washington","2022-05-15",2022,20,2860.72340888582,"case",0.994844164098312,"2021-11-14"
2128,"Washington","2022-05-22",2022,21,2786.76438768289,"case",0.994792453985362,"2021-11-14"
2129,"Washington","2022-05-29",2022,22,2392.07867493805,"case",0.995868085792743,"2021-11-14"
2130,"Washington","2022-06-05",2022,23,2482.84880625774,"case",0.997290220214706,"2021-11-14"
2131,"Washington","2022-06-12",2022,24,2339.66094944122,"case",0.998278017945499,"2021-11-14"
2132,"Washington","2022-06-19",2022,25,2374.29112604424,"case",0.998341958899855,"2021-11-14"
2133,"Washington","2022-06-26",2022,26,2564.1808599469,"case",0.99815779987443,"2021-11-14"
2134,"Washington","2022-07-03",2022,27,2432.1705918171,"case",0.998421499430399,"2021-11-14"
2135,"Washington","2022-07-10",2022,28,2218.7785816351,"case",0.99874454630508,"2021-11-14"
2136,"Washington","2022-07-17",2022,29,2399.67341192917,"case",0.99864773564245,"2021-11-14"
2137,"Washington","2022-07-24",2022,30,1553.63005924549,"case",0.998373558036968,"2021-11-14"
2138,"Washington","2022-07-31",2022,31,2163.29017107908,"case",0.998256161720939,"2021-11-14"
2139,"Washington","2022-08-07",2022,32,1561.07962309752,"case",0.99827463002754,"2021-11-14"
2140,"Washington","2022-08-14",2022,33,1319.13719549516,"case",0.998319280065171,"2021-11-14"
2141,"Washington","2022-08-21",2022,34,1085.34206208974,"case",0.998280428942232,"2021-11-14"
2142,"Washington","2022-08-28",2022,35,1057.04501063153,"case",0.998051413780901,"2021-11-14"
2143,"Washington","2022-09-04",2022,36,865.505433256681,"case",0.997537651758478,"2021-11-14"
2144,"Washington","2022-09-11",2022,37,927.473336989378,"case",0.996839833666487,"2021-11-14"
2145,"Washington","2022-09-18",2022,38,981.656690064064,"case",0.996827664698228,"2021-11-14"
2146,"Washington","2022-09-25",2022,39,1031.31040435174,"case",0.998134008506004,"2021-11-14"
2147,"Washington","2022-10-02",2022,40,832.439980809471,"case",0.99967534817634,"2021-11-14"
2240,"Wyoming","2021-11-28",2021,48,0,"case",0,"2021-11-28"
2241,"Wyoming","2021-12-05",2021,49,40.7789850970973,"case",0.0224773377483914,"2021-11-28"
2242,"Wyoming","2021-12-12",2021,50,120.641134243259,"case",0.0967065681627349,"2021-11-28"
2243,"Wyoming","2021-12-19",2021,51,462.389819504005,"case",0.406705576818113,"2021-11-28"
2244,"Wyoming","2021-12-26",2021,52,1796.04330432025,"case",0.744610477625419,"2021-11-28"
2245,"Wyoming","2022-01-02",2022,1,6838.25016771256,"case",0.938065614793826,"2021-11-28"
2246,"Wyoming","2022-01-09",2022,2,11422.4056410332,"case",0.999972782695314,"2021-11-28"
2247,"Wyoming","2022-01-16",2022,3,15311.2361479244,"case",0.995564062659996,"2021-11-28"
2248,"Wyoming","2022-01-23",2022,4,15416.7579254269,"case",0.974400720777782,"2021-11-28"
2249,"Wyoming","2022-01-30",2022,5,9051.52614073336,"case",0.985450003326692,"2021-11-28"
2250,"Wyoming","2022-02-06",2022,6,4732.29075307297,"case",0.999947376399327,"2021-11-28"
2251,"Wyoming","2022-02-13",2022,7,2593.33593451698,"case",0.999944378497741,"2021-11-28"
2252,"Wyoming","2022-02-20",2022,8,1428.00649827446,"case",0.999361079727722,"2021-11-28"
2253,"Wyoming","2022-02-27",2022,9,891.173298413767,"case",0.997629723436466,"2021-11-28"
2254,"Wyoming","2022-03-06",2022,10,549.203614809639,"case",0.999548851898149,"2021-11-28"
2255,"Wyoming","2022-03-13",2022,11,281.623004481644,"case",0.999949990495655,"2021-11-28"
2256,"Wyoming","2022-03-20",2022,12,257.435483883781,"case",0.9999537128664,"2021-11-28"
2257,"Wyoming","2022-03-27",2022,13,191.739219833762,"case",0.999736929115029,"2021-11-28"
2258,"Wyoming","2022-04-03",2022,14,196.894263450626,"case",0.999599359828253,"2021-11-28"
2259,"Wyoming","2022-04-10",2022,15,0,"case",0.999770851772887,"2021-11-28"
2260,"Wyoming","2022-04-17",2022,16,230.581747321352,"case",0.995904936551924,"2021-11-28"
2261,"Wyoming","2022-04-24",2022,17,265.472975480302,"case",0.972435910227875,"2021-11-28"
2262,"Wyoming","2022-05-01",2022,18,322.316494373939,"case",0.956633702396752,"2021-11-28"
2263,"Wyoming","2022-05-08",2022,19,479.125245206559,"case",0.969573593673088,"2021-11-28"
2264,"Wyoming","2022-05-15",2022,20,648.610656264873,"case",0.993093266691009,"2021-11-28"
2265,"Wyoming","2022-05-22",2022,21,780.970480150524,"case",0.999986048941233,"2021-11-28"
2266,"Wyoming","2022-05-29",2022,22,1055.69478595175,"case",0.999988311984703,"2021-11-28"
2267,"Wyoming","2022-06-05",2022,23,2133.85542315886,"case",0.999990308382187,"2021-11-28"
2268,"Wyoming","2022-06-12",2022,24,4225.42384952193,"case",0.996943368008749,"2021-11-28"
2269,"Wyoming","2022-06-19",2022,25,2035.22158012505,"case",0.998222717365757,"2021-11-28"
2270,"Wyoming","2022-06-26",2022,26,1928.25223837998,"case",0.999994029778277,"2021-11-28"
2271,"Wyoming","2022-07-03",2022,27,2009.46176985376,"case",0.999994913550126,"2021-11-28"
2272,"Wyoming","2022-07-10",2022,28,3052.77548126773,"case",0.999898859515015,"2021-11-28"
2273,"Wyoming","2022-07-17",2022,29,2231.51029283746,"case",0.999618162207675,"2021-11-28"
2274,"Wyoming","2022-07-24",2022,30,2337.61284019865,"case",0.999936784760186,"2021-11-28"
2275,"Wyoming","2022-07-31",2022,31,2230.63139787749,"case",0.9999984486477,"2021-11-28"
2276,"Wyoming","2022-08-07",2022,32,1988.73664447712,"case",0.999999332424788,"2021-11-28"
2277,"Wyoming","2022-08-14",2022,33,1752.02405616,"case",0.99999969498926,"2021-11-28"
2278,"Wyoming","2022-08-21",2022,34,1254.31949795228,"case",0.999929336522538,"2021-11-28"
2279,"Wyoming","2022-08-28",2022,35,1062.57956378219,"case",0.999963391471576,"2021-11-28"
2280,"Wyoming","2022-09-04",2022,36,798.259724686787,"case",1,"2021-11-28"
2281,"Wyoming","2022-09-11",2022,37,787.89271527527,"case",1,"2021-11-28"
2282,"Wyoming","2022-09-18",2022,38,881.193262508974,"case",0.999997120424375,"2021-11-28"
2283,"Wyoming","2022-09-25",2022,39,815.531370246933,"case",0.999991780323612,"2021-11-28"
2284,"Wyoming","2022-10-02",2022,40,755.063574242416,"case",0.999999631956445,"2021-11-28"
2465,"California","2021-10-17",2021,42,0.00526689610665778,"death",0.000280845848156672,"2021-10-17"
2466,"California","2021-10-24",2021,43,0.0030711830700544,"death",0.000194158832540502,"2021-10-17"
2467,"California","2021-10-31",2021,44,0,"death",0,"2021-10-17"
2468,"California","2021-11-07",2021,45,0,"death",0,"2021-10-17"
2469,"California","2021-11-14",2021,46,0.013337003431403,"death",0.000813232490329258,"2021-10-17"
2470,"California","2021-11-21",2021,47,0.0214609287566879,"death",0.00189702237767644,"2021-10-17"
2471,"California","2021-11-28",2021,48,0,"death",0,"2021-10-17"
2472,"California","2021-12-05",2021,49,0,"death",0,"2021-10-17"
2473,"California","2021-12-12",2021,50,0,"death",0,"2021-10-17"
2474,"California","2021-12-19",2021,51,0.0310761977736295,"death",0.00305445188165111,"2021-10-17"
2475,"California","2021-12-26",2021,52,0.906198770764825,"death",0.0918100715712453,"2021-10-17"
2476,"California","2022-01-02",2022,1,3.75323163885841,"death",0.275136410918792,"2021-10-17"
2477,"California","2022-01-09",2022,2,10.0209122851458,"death",0.551460335479277,"2021-10-17"
2478,"California","2022-01-16",2022,3,16.6838976069812,"death",0.814855232084315,"2021-10-17"
2479,"California","2022-01-23",2022,4,29.9511954004492,"death",0.962927837086351,"2021-10-17"
2480,"California","2022-01-30",2022,5,31.9647917496812,"death",0.999999983976216,"2021-10-17"
2481,"California","2022-02-06",2022,6,35.2549133870208,"death",0.999999999708293,"2021-10-17"
2482,"California","2022-02-13",2022,7,33.9062079843657,"death",0.985080625707822,"2021-10-17"
2483,"California","2022-02-20",2022,8,28.0965632616426,"death",0.989445341468477,"2021-10-17"
2484,"California","2022-02-27",2022,9,31.686394483804,"death",0.999999908075108,"2021-10-17"
2485,"California","2022-03-06",2022,10,25.1061532448806,"death",0.999999925084573,"2021-10-17"
2486,"California","2022-03-13",2022,11,19.4646997942108,"death",0.998822803762224,"2021-10-17"
2487,"California","2022-03-20",2022,12,13.9179158848731,"death",0.996246007497007,"2021-10-17"
2488,"California","2022-03-27",2022,13,9.27270222692773,"death",0.995611625551535,"2021-10-17"
2489,"California","2022-04-03",2022,14,8.88788770351661,"death",0.994844761870555,"2021-10-17"
2490,"California","2022-04-10",2022,15,7.92283624820776,"death",0.993805944862439,"2021-10-17"
2491,"California","2022-04-17",2022,16,8.69408151072155,"death",0.992839559051464,"2021-10-17"
2492,"California","2022-04-24",2022,17,8.2623396402796,"death",0.992289988961907,"2021-10-17"
2493,"California","2022-05-01",2022,18,7.15763907286128,"death",0.992330635790906,"2021-10-17"
2494,"California","2022-05-08",2022,19,6.45521510214062,"death",0.992450967427035,"2021-10-17"
2495,"California","2022-05-15",2022,20,6.07677857085023,"death",0.992177809971304,"2021-10-17"
2496,"California","2022-05-22",2022,21,6.52675382191446,"death",0.991871355683024,"2021-10-17"
2497,"California","2022-05-29",2022,22,4.920765871482,"death",0.991991828799928,"2021-10-17"
2498,"California","2022-06-05",2022,23,5.09945850702896,"death",0.99256621531515,"2021-10-17"
2499,"California","2022-06-12",2022,24,5.63227422226977,"death",0.993498549408368,"2021-10-17"
2500,"California","2022-06-19",2022,25,4.65697272477585,"death",0.99463429625006,"2021-10-17"
2501,"California","2022-06-26",2022,26,6.80465777045165,"death",0.995804278758401,"2021-10-17"
2502,"California","2022-07-03",2022,27,6.35761517651372,"death",0.996839319851565,"2021-10-17"
2503,"California","2022-07-10",2022,28,6.31201916084395,"death",0.997607634654156,"2021-10-17"
2504,"California","2022-07-17",2022,29,7.12366439131627,"death",0.998127007116481,"2021-10-17"
2505,"California","2022-07-24",2022,30,7.27743430830878,"death",0.998429191867178,"2021-10-17"
2506,"California","2022-07-31",2022,31,7.73245258236387,"death",0.998452257422507,"2021-10-17"
2507,"California","2022-08-07",2022,32,7.95764361720378,"death",0.998172029071373,"2021-10-17"
2508,"California","2022-08-14",2022,33,7.90424348386242,"death",0.997809045305651,"2021-10-17"
2509,"California","2022-08-21",2022,34,9.24064499402409,"death",0.997591326960965,"2021-10-17"
2510,"California","2022-08-28",2022,35,4.64529440503198,"death",0.997532111044977,"2021-10-17"
2511,"California","2022-09-04",2022,36,7.82677276772282,"death",0.997590938608359,"2021-10-17"
2512,"California","2022-09-11",2022,37,5.95926113207097,"death",0.997727350701782,"2021-10-17"
2513,"California","2022-09-18",2022,38,3.71258196509424,"death",0.997907255174026,"2021-10-17"
2514,"California","2022-09-25",2022,39,5.81005189774435,"death",0.998122027066295,"2021-10-17"
2515,"California","2022-10-02",2022,40,5.60903543378779,"death",0.998312877814076,"2021-10-17"
2653,"Florida","2021-11-14",2021,46,0,"death",0,"2021-11-14"
2654,"Florida","2021-11-21",2021,47,0.0343435293733421,"death",0.0111760801747336,"2021-11-14"
2655,"Florida","2021-11-28",2021,48,0.296339253714787,"death",0.0114886219387409,"2021-11-14"
2656,"Florida","2021-12-05",2021,49,0,"death",0,"2021-11-14"
2657,"Florida","2021-12-12",2021,50,0,"death",0,"2021-11-14"
2658,"Florida","2021-12-19",2021,51,0.146766265774962,"death",0.024820529580998,"2021-11-14"
2659,"Florida","2021-12-26",2021,52,2.12553179138704,"death",0.290774603825157,"2021-11-14"
2660,"Florida","2022-01-02",2022,1,5.21773300677922,"death",0.609049441607735,"2021-11-14"
2661,"Florida","2022-01-09",2022,2,18.1375899069975,"death",0.828839118800735,"2021-11-14"
2662,"Florida","2022-01-16",2022,3,26.7866811210062,"death",0.950937673090637,"2021-11-14"
2663,"Florida","2022-01-23",2022,4,55.4993052971822,"death",0.999999566154016,"2021-11-14"
2664,"Florida","2022-01-30",2022,5,61.6452180932506,"death",0.999999834980723,"2021-11-14"
2665,"Florida","2022-02-06",2022,6,60.0272455306222,"death",0.997099298020982,"2021-11-14"
2666,"Florida","2022-02-13",2022,7,61.0872744192133,"death",0.986478506783978,"2021-11-14"
2667,"Florida","2022-02-20",2022,8,41.0426892212449,"death",0.992684780255218,"2021-11-14"
2668,"Florida","2022-02-27",2022,9,56.1977266777537,"death",0.999999994683246,"2021-11-14"
2669,"Florida","2022-03-06",2022,10,40.1811419784552,"death",0.999999999736872,"2021-11-14"
2670,"Florida","2022-03-13",2022,11,39.2073455908863,"death",0.997731110271523,"2021-11-14"
2671,"Florida","2022-03-20",2022,12,14.9808992708918,"death",0.99614803270497,"2021-11-14"
2672,"Florida","2022-03-27",2022,13,12.2143319253791,"death",0.997476078798467,"2021-11-14"
2673,"Florida","2022-04-03",2022,14,12.3218316205024,"death",0.998660599635602,"2021-11-14"
2674,"Florida","2022-04-10",2022,15,6.23346153887856,"death",0.99910930993768,"2021-11-14"
