"X","state","date","year","week","value","data.type","perc"
2119,"Iowa","2022-07-17",2022,29,0.0754958979663399,"case",0.999955816204267
2120,"Iowa","2022-07-24",2022,30,0.080713125390252,"case",0.999957070876513
2121,"Iowa","2022-07-31",2022,31,0.07451641037067,"case",0.999958292621808
2122,"Iowa","2022-08-07",2022,32,0.0724238383108671,"case",0.999959542797532
2123,"Iowa","2022-08-14",2022,33,0.0588694353607444,"case",0.999960839723925
2124,"Iowa","2022-08-21",2022,34,0.0593204559758418,"case",0.999962097976704
2125,"Iowa","2022-08-28",2022,35,0.0570143101956339,"case",0.999963356255924
2126,"Iowa","2022-09-04",2022,36,0.0471241497810899,"case",0.999964608428648
2127,"Iowa","2022-09-11",2022,37,0.0432564065292576,"case",0.999965863684205
2128,"Iowa","2022-09-18",2022,38,0.0293883693512159,"case",0.999967131385151
2129,"Iowa","2022-09-25",2022,39,0.0204566755890643,"case",0.999968392632982
2130,"Iowa","2022-10-02",2022,40,0.0177754244393211,"case",0.999969652214077
2841,"Massachusetts","2020-01-19",2020,4,0,"case",0
2842,"Massachusetts","2020-01-26",2020,5,0,"case",0
2843,"Massachusetts","2020-02-02",2020,6,0,"case",0
2844,"Massachusetts","2020-02-09",2020,7,0,"case",0
2845,"Massachusetts","2020-02-16",2020,8,0,"case",0
2846,"Massachusetts","2020-02-23",2020,9,0,"case",0
2847,"Massachusetts","2020-03-01",2020,10,1.74102209313511,"case",0
2848,"Massachusetts","2020-03-08",2020,11,18.1356468034907,"case",0
2849,"Massachusetts","2020-03-15",2020,12,56.1479625036072,"case",0
2850,"Massachusetts","2020-03-22",2020,13,541.457870965018,"case",0
2851,"Massachusetts","2020-03-29",2020,14,1085.09201954646,"case",0
2852,"Massachusetts","2020-04-05",2020,15,1613.92748033624,"case",0
2853,"Massachusetts","2020-04-12",2020,16,1960.39087687013,"case",0
2854,"Massachusetts","2020-04-19",2020,17,2462.96592108846,"case",0
2855,"Massachusetts","2020-04-26",2020,18,1873.77502773666,"case",0
2856,"Massachusetts","2020-05-03",2020,19,1520.49262800466,"case",0
2857,"Massachusetts","2020-05-10",2020,20,1188.24757856471,"case",0
2858,"Massachusetts","2020-05-17",2020,21,976.278138725511,"case",0
2859,"Massachusetts","2020-05-24",2020,22,673.050124171147,"case",0
2860,"Massachusetts","2020-05-31",2020,23,991.076826517159,"case",0
2861,"Massachusetts","2020-06-07",2020,24,328.327749730396,"case",0
2862,"Massachusetts","2020-06-14",2020,25,223.576253793433,"case",0
2863,"Massachusetts","2020-06-21",2020,26,218.643357862884,"case",0
2864,"Massachusetts","2020-06-28",2020,27,202.393818326956,"case",0
2865,"Massachusetts","2020-07-05",2020,28,226.332872107564,"case",0
2866,"Massachusetts","2020-07-12",2020,29,266.956720947383,"case",0
2867,"Massachusetts","2020-07-19",2020,30,294.522904088689,"case",0
2868,"Massachusetts","2020-07-26",2020,31,402.17610351421,"case",0
2869,"Massachusetts","2020-08-02",2020,32,387.522500896989,"case",0
2870,"Massachusetts","2020-08-09",2020,33,360.971913976679,"case",0
2871,"Massachusetts","2020-08-16",2020,34,313.529061938747,"case",0
2872,"Massachusetts","2020-08-23",2020,35,387.377415722561,"case",0
2873,"Massachusetts","2020-08-30",2020,36,0,"case",0
2874,"Massachusetts","2020-09-06",2020,37,340.079648859057,"case",0
2875,"Massachusetts","2020-09-13",2020,38,383.169945664151,"case",0
2876,"Massachusetts","2020-09-20",2020,39,416.249365433718,"case",0
2877,"Massachusetts","2020-09-27",2020,40,617.047246841967,"case",0
2878,"Massachusetts","2020-10-04",2020,41,585.708849165535,"case",0
2879,"Massachusetts","2020-10-11",2020,42,665.940950624178,"case",0
2880,"Massachusetts","2020-10-18",2020,43,951.468573898336,"case",0
2881,"Massachusetts","2020-10-25",2020,44,1318.53406520099,"case",0
2882,"Massachusetts","2020-11-01",2020,45,1595.93691870718,"case",0
2883,"Massachusetts","2020-11-08",2020,46,2403.48099957301,"case",0
2884,"Massachusetts","2020-11-15",2020,47,2613.41924697022,"case",0
2885,"Massachusetts","2020-11-22",2020,48,2657.08988447303,"case",0
2886,"Massachusetts","2020-11-29",2020,49,4286.97673399634,"case",0
2887,"Massachusetts","2020-12-06",2020,50,4890.53105961651,"case",0
2888,"Massachusetts","2020-12-13",2020,51,4866.88217618476,"case",0
2889,"Massachusetts","2020-12-20",2020,52,4400.72351074784,"case",0
2890,"Massachusetts","2020-12-27",2020,53,5016.90024654324,"case",0
2891,"Massachusetts","2021-01-03",2021,1,6231.98858237711,"case",0
2892,"Massachusetts","2021-01-10",2021,2,5598.98196634807,"case",0
2893,"Massachusetts","2021-01-17",2021,3,4405.80149185281,"case",0
2894,"Massachusetts","2021-01-24",2021,4,3665.86710227039,"case",0
2895,"Massachusetts","2021-01-31",2021,5,2824.37309058843,"case",0
2896,"Massachusetts","2021-02-07",2021,6,2186.14340827998,"case",0
2897,"Massachusetts","2021-02-14",2021,7,1722.01593528505,"case",0
2898,"Massachusetts","2021-02-21",2021,8,1728.83493848316,"case",0
2899,"Massachusetts","2021-02-28",2021,9,1487.26812306066,"case",0
2900,"Massachusetts","2021-03-07",2021,10,1550.23508876238,"case",0
2901,"Massachusetts","2021-03-14",2021,11,1775.98762017224,"case",0
2902,"Massachusetts","2021-03-21",2021,12,2132.60697891608,"case",0
2903,"Massachusetts","2021-03-28",2021,13,2274.35519433216,"case",0
2904,"Massachusetts","2021-04-04",2021,14,2081.39191234302,"case",0
2905,"Massachusetts","2021-04-11",2021,15,1983.6045047786,"case",0
2906,"Massachusetts","2021-04-18",2021,16,1497.27900009619,"case",0
2907,"Massachusetts","2021-04-25",2021,17,1263.5467840928,"case",0
2908,"Massachusetts","2021-05-02",2021,18,908.378277093242,"case",0
2909,"Massachusetts","2021-05-09",2021,19,718.171613418231,"case",0
2910,"Massachusetts","2021-05-16",2021,20,479.651586658722,"case",0
2911,"Massachusetts","2021-05-23",2021,21,288.284241588288,"case",0
2912,"Massachusetts","2021-05-30",2021,22,167.86354681311,"case",0
2913,"Massachusetts","2021-06-06",2021,23,129.996316287421,"case",0
2914,"Massachusetts","2021-06-13",2021,24,75.1541203536654,"case",0
2915,"Massachusetts","2021-06-20",2021,25,55.7127069803234,"case",0
2916,"Massachusetts","2021-06-27",2021,26,58.0340697711702,"case",0
2917,"Massachusetts","2021-07-04",2021,27,100.398940704124,"case",0
2918,"Massachusetts","2021-07-11",2021,28,209.212821525069,"case",0
2919,"Massachusetts","2021-07-18",2021,29,421.907687236407,"case",0
2920,"Massachusetts","2021-07-25",2021,30,667.391802368457,"case",0
2921,"Massachusetts","2021-08-01",2021,31,959.738428840727,"case",0
2922,"Massachusetts","2021-08-08",2021,32,1173.88414629635,"case",0
2923,"Massachusetts","2021-08-15",2021,33,1341.89277828388,"case",0
2924,"Massachusetts","2021-08-22",2021,34,1459.55685474493,"case",0
2925,"Massachusetts","2021-08-29",2021,35,1710.40912133081,"case",0
2926,"Massachusetts","2021-09-05",2021,36,1659.48422510661,"case",0
2927,"Massachusetts","2021-09-12",2021,37,2021.18156495543,"case",0
2928,"Massachusetts","2021-09-19",2021,38,1723.03153150604,"case",0
2929,"Massachusetts","2021-09-26",2021,39,1562.56732858876,"case",0
2930,"Massachusetts","2021-10-03",2021,40,1434.31203439447,"case",0
2931,"Massachusetts","2021-10-10",2021,41,1425.6069239288,"case",0
2932,"Massachusetts","2021-10-17",2021,42,1355.24061433125,"case",0
2933,"Massachusetts","2021-10-24",2021,43,1344.93956694687,"case",0
2934,"Massachusetts","2021-10-31",2021,44,1386.72409718211,"case",0
2935,"Massachusetts","2021-11-07",2021,45,1712.15014342395,"case",0
2936,"Massachusetts","2021-11-14",2021,46,2532.02646411616,"case",0
2937,"Massachusetts","2021-11-21",2021,47,2752.5559292466,"case",0
2938,"Massachusetts","2021-11-28",2021,48,3772.58389812355,"case",0.00522032841469846
2939,"Massachusetts","2021-12-05",2021,49,4747.63445479097,"case",0.0302834576218658
2940,"Massachusetts","2021-12-12",2021,50,4296.08093761254,"case",0.174751240190151
2941,"Massachusetts","2021-12-19",2021,51,3862.09075109979,"case",0.468131789082149
2942,"Massachusetts","2021-12-26",2021,52,2904.39671335865,"case",0.764750419413424
2943,"Massachusetts","2022-01-02",2022,1,1304.24081687748,"case",0.935473220616374
2944,"Massachusetts","2022-01-09",2022,2,0.000301969017398393,"case",0.999999985778946
2945,"Massachusetts","2022-01-16",2022,3,7.44843755144282,"case",0.999532023935821
2946,"Massachusetts","2022-01-23",2022,4,178.795589555666,"case",0.980271365766442
2947,"Massachusetts","2022-01-30",2022,5,60.1502390866321,"case",0.987048648797122
2948,"Massachusetts","2022-02-06",2022,6,5.3994119782304e-06,"case",0.99999999795452
2949,"Massachusetts","2022-02-13",2022,7,7.33446071718068e-06,"case",0.999999995971889
2950,"Massachusetts","2022-02-20",2022,8,1.60849702640904,"case",0.998678282000475
2951,"Massachusetts","2022-02-27",2022,9,2.62029872817547,"case",0.997074288539633
2952,"Massachusetts","2022-03-06",2022,10,1.21859588963891,"case",0.998287978837113
2953,"Massachusetts","2022-03-13",2022,11,1.00624331231872,"case",0.998682459147248
2954,"Massachusetts","2022-03-20",2022,12,1.82345572965176,"case",0.997985869537341
2955,"Massachusetts","2022-03-27",2022,13,3.83806750717118,"case",0.996767608527935
2956,"Massachusetts","2022-04-03",2022,14,6.09350551071124,"case",0.995597074639575
2957,"Massachusetts","2022-04-10",2022,15,10.5191210591276,"case",0.994989075025406
2958,"Massachusetts","2022-04-17",2022,16,9.57306916271395,"case",0.995240051368979
2959,"Massachusetts","2022-04-24",2022,17,9.98943707725463,"case",0.996351620123819
2960,"Massachusetts","2022-05-01",2022,18,8.68990988190834,"case",0.997364462292934
2961,"Massachusetts","2022-05-08",2022,19,11.0877767671361,"case",0.997407648079009
2962,"Massachusetts","2022-05-15",2022,20,13.8238289669933,"case",0.996924739933948
2963,"Massachusetts","2022-05-22",2022,21,11.3820928834693,"case",0.996556896671249
2964,"Massachusetts","2022-05-29",2022,22,8.53622555440361,"case",0.996421170301557
2965,"Massachusetts","2022-06-05",2022,23,7.43263455276497,"case",0.996503586134805
2966,"Massachusetts","2022-06-12",2022,24,5.378821379589,"case",0.996790169480928
2967,"Massachusetts","2022-06-19",2022,25,3.9654209370646,"case",0.99727907658487
2968,"Massachusetts","2022-06-26",2022,26,3.10118000304923,"case",0.998016987431621
2969,"Massachusetts","2022-07-03",2022,27,1.45927844838725,"case",0.99898444254005
2970,"Massachusetts","2022-07-10",2022,28,0.172571953833429,"case",0.999848900824503
2971,"Massachusetts","2022-07-17",2022,29,0,"case",1
2972,"Massachusetts","2022-07-24",2022,30,0,"case",1
2973,"Massachusetts","2022-07-31",2022,31,3.35006294707444e-06,"case",0.999999997818375
2974,"Massachusetts","2022-08-07",2022,32,0.617070596205486,"case",0.999569605248375
2975,"Massachusetts","2022-08-14",2022,33,1.21500134782567,"case",0.999076590535352
2976,"Massachusetts","2022-08-21",2022,34,1.67900453549069,"case",0.998684340177594
2977,"Massachusetts","2022-08-28",2022,35,1.85131721832913,"case",0.998540355813168
2978,"Massachusetts","2022-09-04",2022,36,1.24325893916783,"case",0.998832379620113
2979,"Massachusetts","2022-09-11",2022,37,0.567821067720331,"case",0.999565336693389
2980,"Massachusetts","2022-09-18",2022,38,0.0407503187225321,"case",0.999972643255669
2981,"Massachusetts","2022-09-25",2022,39,0.948488159978209,"case",0.999367750726488
2982,"Massachusetts","2022-10-02",2022,40,2.66019938466449,"case",0.998155760185134
2983,"Michigan","2020-01-19",2020,4,0,"case",0
2984,"Michigan","2020-01-26",2020,5,0,"case",0
2985,"Michigan","2020-02-02",2020,6,0,"case",0
2986,"Michigan","2020-02-09",2020,7,0,"case",0
2987,"Michigan","2020-02-16",2020,8,0,"case",0
2988,"Michigan","2020-02-23",2020,9,0,"case",0
2989,"Michigan","2020-03-01",2020,10,0,"case",0
2990,"Michigan","2020-03-08",2020,11,3.10407969193912,"case",0
2991,"Michigan","2020-03-15",2020,12,75.4992286361965,"case",0
2992,"Michigan","2020-03-22",2020,13,385.206276609348,"case",0
2993,"Michigan","2020-03-29",2020,14,960.362204044776,"case",0
2994,"Michigan","2020-04-05",2020,15,964.267336560441,"case",0
2995,"Michigan","2020-04-12",2020,16,687.203191154134,"case",0
2996,"Michigan","2020-04-19",2020,17,659.266473926682,"case",0
2997,"Michigan","2020-04-26",2020,18,589.675009865466,"case",0
2998,"Michigan","2020-05-03",2020,19,354.866400910717,"case",0
2999,"Michigan","2020-05-10",2020,20,368.584430517029,"case",0
3000,"Michigan","2020-05-17",2020,21,389.311672330945,"case",0
3001,"Michigan","2020-05-24",2020,22,254.734797944939,"case",0
3002,"Michigan","2020-05-31",2020,23,735.767018592536,"case",0
3003,"Michigan","2020-06-07",2020,24,183.040570221442,"case",0
3004,"Michigan","2020-06-14",2020,25,169.923330232925,"case",0
3005,"Michigan","2020-06-21",2020,26,208.373865771784,"case",0
3006,"Michigan","2020-06-28",2020,27,290.381648600756,"case",0
3007,"Michigan","2020-07-05",2020,28,380.199696461059,"case",0
3008,"Michigan","2020-07-12",2020,29,489.142880487825,"case",0
3009,"Michigan","2020-07-19",2020,30,428.663392296495,"case",0
3010,"Michigan","2020-07-26",2020,31,579.261323157025,"case",0
3011,"Michigan","2020-08-02",2020,32,488.441959267065,"case",0
3012,"Michigan","2020-08-09",2020,33,551.024211120676,"case",0
3013,"Michigan","2020-08-16",2020,34,431.567208782503,"case",0
3014,"Michigan","2020-08-23",2020,35,597.084748484934,"case",0
3015,"Michigan","2020-08-30",2020,36,516.979466112311,"case",0
3016,"Michigan","2020-09-06",2020,37,578.860796745162,"case",0
3017,"Michigan","2020-09-13",2020,38,507.066437418699,"case",0
3018,"Michigan","2020-09-20",2020,39,626.82383456577,"case",0
3019,"Michigan","2020-09-27",2020,40,687.3033227571,"case",0
3020,"Michigan","2020-10-04",2020,41,818.075196230406,"case",0
3021,"Michigan","2020-10-11",2020,42,986.59668402181,"case",0
3022,"Michigan","2020-10-18",2020,43,1614.72222942613,"case",0
3023,"Michigan","2020-10-25",2020,44,2180.76618099168,"case",0
3024,"Michigan","2020-11-01",2020,45,3158.35102074657,"case",0
3025,"Michigan","2020-11-08",2020,46,4674.84414766327,"case",0
3026,"Michigan","2020-11-15",2020,47,5285.44666254859,"case",0
3027,"Michigan","2020-11-22",2020,48,4909.55262501506,"case",0
3028,"Michigan","2020-11-29",2020,49,4835.05471240852,"case",0
3029,"Michigan","2020-12-06",2020,50,3851.56210807865,"case",0
3030,"Michigan","2020-12-13",2020,51,3092.66468920102,"case",0
3031,"Michigan","2020-12-20",2020,52,2020.15508983457,"case",0
3032,"Michigan","2020-12-27",2020,53,2035.97588310316,"case",0
3033,"Michigan","2021-01-03",2021,1,2450.72098258741,"case",0
3034,"Michigan","2021-01-10",2021,2,1986.51087123807,"case",0
3035,"Michigan","2021-01-17",2021,3,1501.67364967777,"case",0
3036,"Michigan","2021-01-24",2021,4,1318.4328162504,"case",0
3037,"Michigan","2021-01-31",2021,5,1164.530542492,"case",0
3038,"Michigan","2021-02-07",2021,6,869.342576948884,"case",0
3039,"Michigan","2021-02-14",2021,7,722.349383795122,"case",0
3040,"Michigan","2021-02-21",2021,8,918.106667593218,"case",0
3041,"Michigan","2021-02-28",2021,9,1050.18025190508,"case",0
3042,"Michigan","2021-03-07",2021,10,1377.31019879428,"case",0
3043,"Michigan","2021-03-14",2021,11,2118.98498196179,"case",0
3044,"Michigan","2021-03-21",2021,12,3226.94116877813,"case",0
3045,"Michigan","2021-03-28",2021,13,4517.23700459514,"case",0
3046,"Michigan","2021-04-04",2021,14,5146.16360282319,"case",0
3047,"Michigan","2021-04-11",2021,15,5331.00654189802,"case",0
3048,"Michigan","2021-04-18",2021,16,3809.50683483302,"case",0
3049,"Michigan","2021-04-25",2021,17,2836.22765400566,"case",0
3050,"Michigan","2021-05-02",2021,18,2181.96776022727,"case",0
3051,"Michigan","2021-05-09",2021,19,1438.6908714123,"case",0
3052,"Michigan","2021-05-16",2021,20,1004.72050415862,"case",0
3053,"Michigan","2021-05-23",2021,21,571.451058125695,"case",0
3054,"Michigan","2021-05-30",2021,22,300.4949405003,"case",0
3055,"Michigan","2021-06-06",2021,23,204.168338447221,"case",0
3056,"Michigan","2021-06-13",2021,24,140.88516537285,"case",0
3057,"Michigan","2021-06-20",2021,25,106.940551967451,"case",0
3058,"Michigan","2021-06-27",2021,26,128.268583399162,"case",0
3059,"Michigan","2021-07-04",2021,27,136.479374842355,"case",0
3060,"Michigan","2021-07-11",2021,28,167.319908555815,"case",0
3061,"Michigan","2021-07-18",2021,29,290.581911806688,"case",0
3062,"Michigan","2021-07-25",2021,30,470.818797145088,"case",0
3063,"Michigan","2021-08-01",2021,31,739.47188790227,"case",0
3064,"Michigan","2021-08-08",2021,32,1009.22642629208,"case",0
3065,"Michigan","2021-08-15",2021,33,1192.06673330759,"case",0
3066,"Michigan","2021-08-22",2021,34,1404.7462580069,"case",0
3067,"Michigan","2021-08-29",2021,35,1623.23341567823,"case",0
3068,"Michigan","2021-09-05",2021,36,1718.35843849571,"case",0
3069,"Michigan","2021-09-12",2021,37,2133.40393278886,"case",0
3070,"Michigan","2021-09-19",2021,38,2300.22318332985,"case",0
3071,"Michigan","2021-09-26",2021,39,2660.19629599182,"case",0
3072,"Michigan","2021-10-03",2021,40,2961.29202610992,"case",0
3073,"Michigan","2021-10-10",2021,41,3065.22862998839,"case",0
3074,"Michigan","2021-10-17",2021,42,2729.38723364117,"case",0
3075,"Michigan","2021-10-24",2021,43,2807.99054196931,"case",0
3076,"Michigan","2021-10-31",2021,44,3451.93688064223,"case",0
3077,"Michigan","2021-11-07",2021,45,3721.39102422314,"case",0
3078,"Michigan","2021-11-14",2021,46,6152.39713936898,"case",0.000242272151924009
3079,"Michigan","2021-11-21",2021,47,3879.4988253061,"case",0
3080,"Michigan","2021-11-28",2021,48,7000.50075814643,"case",0
3081,"Michigan","2021-12-05",2021,49,5006.89170585869,"case",0.00312776154511993
3082,"Michigan","2021-12-12",2021,50,4107.5610814779,"case",0.117016980079101
3083,"Michigan","2021-12-19",2021,51,1890.23223396865,"case",0.396847114274539
3084,"Michigan","2021-12-26",2021,52,1948.28291596329,"case",0.695847825966542
3085,"Michigan","2022-01-02",2022,1,1779.99150903413,"case",0.87692458485462
3086,"Michigan","2022-01-09",2022,2,499.184597053643,"case",0.961046372969391
