"location","week","Alpha","Beta","Delta","Epsilon","Gamma","Iota","Omicron","Omicron_BA.1","Omicron_BA.2","Omicron_BA.2.12.1","Omicron_nonBA.1o2","Others"
"Pennsylvania",2022-01-02,0,0,0.171783994995309,3.73018525034773e-11,4.59192184326141e-06,1.88344544515187e-07,0.828211224701002,0.827738117653544,0.000473107047457641,0,0,0
"Pennsylvania",2022-01-09,0,0,0.0716720418360696,8.54221998379814e-12,3.11593480534647e-07,9.32347123689179e-08,0.928327553327195,0.925741239912277,0.00258631341491815,0,0,1.11022302462516e-16
"Pennsylvania",2022-01-16,0,3.09300714079668e-11,0.0113582765074753,0,0,2.89263963948566e-08,0.988641694535198,0.982901418473706,0.0057402760614926,0,0,0
"Pennsylvania",2022-01-23,0,1.39674291682979e-09,0,0,0,0,0.987527494197924,0.978086282475096,0.00944121172282811,0,0,0.0124725044053328
"Pennsylvania",2022-01-30,0,7.10886366922949e-10,0,0,0,0,0.99182711550592,0.978064611033201,0.0137625044727188,0,0,0.00817288378319381
"Pennsylvania",2022-02-06,0,0,0,2.88590253317741e-12,0,0,0.999999999997114,0.980502869847446,0.0192639716884231,0.000233158461245228,0,0
"Pennsylvania",2022-02-13,0,0,0,8.88499882877221e-12,0,0,0.999999999991115,0.969811797772062,0.029760223388037,0.000427978831015706,0,0
"Pennsylvania",2022-02-20,4.34191366098135e-09,5.96623004320802e-11,0.000255818734826554,3.61538041667137e-12,0,0,0.997817707891845,0.935545649101239,0.0622720587906066,0,0,0.00192646896813675
"Pennsylvania",2022-02-27,9.51634402357243e-09,1.81125428962816e-10,0.00116387950104518,5.86430970293403e-13,0,0,0.994855551261349,0.862581573540815,0.132273977720534,0,0,0.00398055953955012
"Pennsylvania",2022-03-06,5.66815757884259e-09,2.75483235897853e-11,0.00146760942239198,2.20555260429167e-13,0,0,0.993659578080375,0.748491107056315,0.239563636089781,0.00560483493427854,0,0.00487280680130686
"Pennsylvania",2022-03-13,2.31932628549043e-09,0,0.00141735396684153,1.59022192939729e-13,0,4.42501435956199e-10,0.994438573051627,0.58465707024012,0.375125951991719,0.0346555508197879,0,0.00414407021954466
"Pennsylvania",2022-03-20,7.9287422078883e-10,0,0.00116780268387177,5.53611721792415e-15,0,1.02692609791935e-09,0.996329244846371,0.397982978970295,0.517004583343776,0.0813416825323,0,0.00250295064995165
"Pennsylvania",2022-03-27,3.62088491654348e-10,7.69229564612798e-13,0.000849731143336501,0,2.0340154048877e-08,9.42355059055711e-10,0.998200283128011,0.222726639052327,0.636787147281235,0.138686496794449,0,0.00094996408328607
"Pennsylvania",2022-04-03,3.0025620500354e-10,3.46146095863277e-11,0.000593914915089508,0,1.18120648448528e-07,6.01098134803464e-10,0.998920377559952,0.0966629877640188,0.703434869828332,0.198577449636162,0.000245070331439677,0.000485588468340792
"Pennsylvania",2022-04-10,5.85524828185217e-11,1.76174539025689e-11,0.000483604702954583,0,1.56829861733417e-07,3.37167664798018e-10,0.997929199389724,0.0443119578635712,0.695998089313454,0.25628119996337,0.00133795224932922,0.00158703866412191
"Pennsylvania",2022-04-17,0,0,0.000411951746635467,1.56775425471024e-14,1.57169734944378e-07,1.71386085463553e-10,0.996950346201347,0.0308473559589405,0.638635503709321,0.325962619448445,0.00150486708464084,0.00263754471088051
"Pennsylvania",2022-04-24,0,0,0.000267561423736735,4.38499383405733e-14,1.37806423228788e-07,5.66381003084089e-11,0.99748395044414,0.016798027070708,0.560877970674099,0.419424188674063,0.00038376402526952,0.00224835026901815
"Pennsylvania",2022-05-01,0,1.47857370179221e-12,0.000110955127586317,1.80814785074458e-14,1.09389218377202e-07,0,0.997852357692112,0.0038197104761106,0.475663663495359,0.515172564395508,0.00319641932513382,0.0020365777895871
"Pennsylvania",2022-05-08,0,4.48871855447474e-12,2.23619667516272e-05,3.12404475815542e-15,7.96675647965233e-08,0,0.996405792569114,0.000575722242272796,0.391923453042637,0.589682244929233,0.0142243723549702,0.00357176579207819
"Pennsylvania",2022-05-15,0,6.82712717936144e-13,0,1.06227088276421e-15,5.28083807158723e-08,0,0.994783782773671,0.00242271076929925,0.315009961381847,0.649120626317533,0.0282304843049917,0.00521616441726491
"Pennsylvania",2022-05-22,0,0,0,6.41077530276338e-16,3.14292301872063e-08,0,0.994870602350125,0.00286375512048457,0.248574077324429,0.701269377913447,0.0421633919917648,0.00512936622064397
"Pennsylvania",2022-05-29,4.9635360243069e-12,0,0,0,1.55327867316038e-08,0,0.996240207651414,0.00159311345843342,0.192945921732372,0.730206302575833,0.0714948698847752,0.00375977681083572
"Pennsylvania",2022-06-05,8.40382512420369e-12,1.90637063664799e-14,0,0,4.46800123742475e-09,0,0.997888975607622,0,0.147415357242381,0.714158497606026,0.136315120759215,0.00211101991595375
"Pennsylvania",2022-06-12,7.73782145430977e-12,8.57832127353077e-13,0,0,0,0,0.998813283148836,0,0.111089438171931,0.631059254269071,0.256664590707835,0.00118671684256844
"Pennsylvania",2022-06-19,4.80774780480857e-12,4.36601215933269e-13,1.58220655154528e-06,0,0,1.06848044207004e-12,0.998412748251915,0,0.0830881665075084,0.47649566942789,0.438828912316517,0.00158566953522066
"Pennsylvania",2022-06-26,1.71080922202726e-12,0,8.50869191716863e-07,7.69327008444636e-17,0,1.60941418171713e-12,0.997699953080819,0.000385390719635055,0.0611773001121427,0.308140497629877,0.627996764619164,0.00229919604666939
"Pennsylvania",2022-07-03,1.04354493228119e-13,0,3.67988880950577e-07,2.04851828210532e-16,0,1.4718046051948e-12,0.997766591168895,0.000367801031289012,0.0434934355802694,0.186817024522444,0.767088330034893,0.00223304084064724
"Pennsylvania",2022-07-10,0,3.66456891262402e-14,3.109771195156e-07,8.5294897376075e-17,0,1.10621898872382e-12,0.998407837339951,0,0.0292465982323744,0.1116661107184,0.857495128389177,0.00159185168178622
"Pennsylvania",2022-07-17,0,1.11236527553856e-13,1.8207402870663e-07,1.53796945313671e-17,0,6.75165906509392e-13,0.999140187972314,0,0.0179269523847681,0.06667557363828,0.914537661949266,0.000859629952871255
"Pennsylvania",2022-07-24,0,1.69102313973621e-14,1.2793634474604e-08,4.94515151770138e-18,0,2.99682779601503e-13,0.99966194437194,0,0.00962335229872423,0.0406935581981925,0.949345033875024,0.000338042834108654
"Pennsylvania",2022-07-31,0,0,0,2.59428582330072e-18,0,6.5005719630586e-14,0.99977646171175,4.85116716207105e-05,0.00443515477267598,0.0250842819590393,0.970208513308414,0.000223538288184888
"Pennsylvania",2022-08-07,0,0,0,0,0,0,0.99952550570488,3.94397794721123e-05,0.00185407727385294,0.016095878021036,0.981536110630519,0.000474494295119698
"Pennsylvania",2022-08-14,0,4.87333006494563e-16,0,0,0,0,0.999010444699523,0,0.00121450712354672,0.0111769674795661,0.98661897009641,0.000989555300476952
"Pennsylvania",2022-08-21,2.53775400633165e-14,2.12518983207951e-14,1.04646398863092e-08,0,0,0,0.998332647043869,0,0.00185116604627627,0.00777522472402919,0.988706256273564,0.00166734249144429
"Pennsylvania",2022-08-28,3.59278294504008e-14,1.07728196641463e-14,1.3779509570837e-08,0,1.68143441239313e-10,0,0.997716752837948,0,0.00298748921136497,0.004059968657354,0.990669294969229,0.00228323321435209
"Pennsylvania",2022-09-04,2.11256887935799e-14,0,1.6208194441007e-09,3.57209986349062e-19,2.81007730455361e-10,0,0.997880489189134,1.06806230426722e-05,0.00339732952234986,0.00108960436970692,0.993382874674034,0.00211950890901813
"Pennsylvania",2022-09-11,1.0270749736517e-14,0,0,9.22620258000215e-19,3.11747023340736e-10,0,0.999176732465849,9.97343406360841e-06,0.00225885540089073,0.000106751135037172,0.996801152495858,0.000823267222393342
"Pennsylvania",2022-09-18,5.15661263297564e-15,1.03175536266203e-15,0,3.87088433029352e-19,2.91515062103438e-10,0,0.999999999708479,0,0.000820429864597848,0.000178727783859813,0.999000842060021,0
"Pennsylvania",2022-09-25,1.63217955729738e-15,2.56255406593743e-15,1.35016674335204e-10,7.41375363025378e-20,2.43551020350324e-10,1.25667295789841e-15,0.998939256602372,0,0.000460349229012274,0.000126918238227214,0.998351989135132,0.00106074301905501
"Pennsylvania",2022-10-02,0,5.47891708046881e-17,0,2.46109757190905e-20,1.83956365797309e-10,2.71976844253126e-15,0.997184627348167,7.26550040068955e-08,0.00102335481456249,0,0.9961611998786,0.00281537246787422
"Pennsylvania",2022-10-09,0,0,0,7.53802565225385e-21,1.24640109353089e-10,2.79105877960583e-15,0.996286438588831,1.32210682722355e-06,0.00202397807429908,0,0.994261138407705,0.00371356128652622
"Pennsylvania",2022-10-16,0,0,0,0,6.78791386338169e-11,2.13936775578601e-15,0.996499672828745,1.88183178305538e-07,0.00318448950955264,0,0.993314995136014,0.00350032710337378
"Pennsylvania",2022-10-23,0,6.16627444889648e-16,5.20459967631282e-11,0,1.35423104537586e-11,1.11347073460794e-15,0.997756943878865,0,0.00427821145274981,5.26267511176202e-05,0.993426105674998,0.00224305605554465
"Pennsylvania",2022-10-30,0,6.7829001343303e-17,1.09528489537133e-10,0,0,6.21430796077586e-17,0.999990865550149,0,0.00507882843157996,4.2323447071761e-06,0.994907804773861,9.1343403227917e-06
"Puerto Rico",2020-06-14,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-06-21,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-06-28,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-07-05,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-07-12,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-07-19,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-07-26,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-08-02,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-08-09,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-08-16,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-08-23,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-08-30,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-09-06,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-09-13,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-09-20,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-09-27,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-10-04,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-10-11,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-10-18,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-10-25,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-11-01,0,0,0,0.00172888062512632,0,0,0,0,0,0,0,0.998271119374874
"Puerto Rico",2020-11-08,0,0,0,0.00922887111524466,0,0,0,0,0,0,0,0.990771128884755
"Puerto Rico",2020-11-15,0,0,0,0.0141294926534052,0,0,0,0,0,0,0,0.985870507346595
"Puerto Rico",2020-11-22,0,0,0,0.00970468276926715,0,0,0,0,0,0,0,0.990295317230733
"Puerto Rico",2020-11-29,0,0,0,0.000869829324749757,0,0,0,0,0,0,0,0.99913017067525
"Puerto Rico",2020-12-06,0,0,0,0,0,0,0,0,0,0,0,1
"Puerto Rico",2020-12-13,0,0,0,0.00127299353451448,0,0.00625910606862305,0,0,0,0,0,0.992467900396863
"Puerto Rico",2020-12-20,0,0,0,0.0232249321650365,0,0.0102191903944386,0,0,0,0,0,0.966555877440525
"Puerto Rico",2020-12-27,0,0,0,0.0544443495327438,0,0.0151098137260799,0,0,0,0,0,0.930445836741176
"Puerto Rico",2021-01-03,0,0,0,0.0826474042195006,0,0.0209473661668242,0,0,0,0,0,0.896405229613675
"Puerto Rico",2021-01-10,0.00154593938206291,0,0.00131399790829256,0.0856138052841827,0,0.0276595673563779,0,0,0,0,0,0.883866690069084
"Puerto Rico",2021-01-17,0.0331158313841922,0,0.0271910649245149,0.05236314248655,0,0.0350952690159059,0,0,0,0,0,0.852234692188837
"Puerto Rico",2021-01-24,0.0825018034938002,0,0.0454104059144917,0.0268109779128877,0,0.0428765216559773,0,0,0,0,0,0.802400291022843
"Puerto Rico",2021-01-31,0.136641917145297,0,0.0312838385911872,0.0487488726483432,0,0.0506156255853164,0,0,0,0,0,0.732709746029856
"Puerto Rico",2021-02-07,0.175362927062345,0,0.00536809424666005,0.086576411446987,0,0.0581126815158645,0,0,0,0,0,0.674579885728144
"Puerto Rico",2021-02-14,0.186150611452582,0,0,0.100874527554414,0,0.0651800450457696,0,0,0,0,0,0.647794815947235
"Puerto Rico",2021-02-21,0.194238149170286,0,0,0.0923415245133858,0,0.0714912909147889,0,0,0,0,0,0.64192903540154
"Puerto Rico",2021-02-28,0.234295569231396,0,0,0.0717050484409585,0,0.0766852986480822,0,0,0,0,0,0.617314083679563
"Puerto Rico",2021-03-07,0.340992900651854,0,0.00453190281740368,0.0496927454541867,0.000430330982688021,0.0804009477708091,0,0,0,0,0,0.523951172323059
"Puerto Rico",2021-03-14,0.52217278848589,0,0.00279263804752789,0.0345240628411031,0.00359965360958887,0.0823032819159624,0,0,0,0,0,0.354607575099927
"Puerto Rico",2021-03-21,0.678368341940915,3.72203841447921e-05,0,0.0243856525736505,0.0090990152137906,0.0821620011478678,0,0,0,0,0,0.205947768739631
"Puerto Rico",2021-03-28,0.720971339231874,0.00110375904095009,0,0.0159695408499409,0.0166326064080197,0.079903494486235,0,0,0,0,0,0.16541925998298
"Puerto Rico",2021-04-04,0.712117770450664,0.0017977882887804,0,0.0100220460888561,0.0235409507757805,0.0759762503409775,0,0,0,0,0,0.176545194054942
"Puerto Rico",2021-04-11,0.72900524916349,0.0011037590409502,0.00485497612077051,0.00839999803292138,0.0269884895728958,0.0709235395512942,0,0,0,0,0,0.158723988517678
"Puerto Rico",2021-04-18,0.758333670956819,3.72203841448794e-05,0.00492518510928939,0.0133479794984681,0.0257990017736857,0.065145663283323,0,0,0,0,0,0.13241127899427
"Puerto Rico",2021-04-25,0.774549434107545,0,0,0.024723638476925,0.0201738344080109,0.0589912378426371,0,0,0,0,0,0.121561855164882
"Puerto Rico",2021-05-02,0.793582665634001,0,0,0.0324491305863053,0.0141652690093979,0.0527451097656122,0,0,0,0,0,0.107057825004683
"Puerto Rico",2021-05-09,0.830899788828388,6.79375309165347e-05,0,0.0273419005826212,0.0131306447324679,0.0466436466128072,0,0,0,0,0,0.0819160817127995
"Puerto Rico",2021-05-16,0.858628683336921,6.04667114588925e-05,0.0176445357810686,0.0137360421472948,0.0237965967125564,0.0407930698107102,0,0,0,0,0,0.0453406054999905
"Puerto Rico",2021-05-23,0.838062592894322,0,0.0252272806955044,0,0.0532320840801774,0.0352670642522918,0,0,0,0,0,0.048210978077704
"Puerto Rico",2021-05-30,0.730494761235314,0,0.00402278465770442,0,0.108506065965845,0.0301393148305228,0,0,0,0,0,0.126837073310614
"Puerto Rico",2021-06-06,0.522398287375724,0,0,0,0.181649709265865,0.0254489930453006,0,0,0,0,0,0.27050301031311
"Puerto Rico",2021-06-13,0.300965691455809,1.78832616630837e-05,0.067989998687789,0.00228638579273955,0.204543011939716,0.0210972168242303,0,0,0,0,0,0.403099812038053
"Puerto Rico",2021-06-20,0.154250257353456,1.49922894789851e-05,0.399832505542104,0.0024957761831495,0.127572651005406,0.0169925425542484,0,0,0,0,0,0.298841275072158
"Puerto Rico",2021-06-27,0.0730289027726739,0,0.741321593956553,0,0.0353031886519059,0.0132113340319111,0,0,0,0,0,0.137134980586956
"Puerto Rico",2021-07-04,0.0280423061454232,0,0.868637482060788,0,0.0147441639506389,0.00985748303937068,0,0,0,0,0,0.0787185648037796
"Puerto Rico",2021-07-11,0.00716255498935525,9.11703227039094e-07,0.879246082551832,0,0.0285071383318725,0.0069771858915468,0,0,0,0,0,0.0781061265321668
"Puerto Rico",2021-07-18,0.00222077400294805,2.5139788349549e-06,0.913498018006444,0.000211520336560039,0.0233767323147316,0.00459211835194649,0,0,0,0,0,0.0560983230085347
"Puerto Rico",2021-07-25,0.00375282752229542,2.81131603191673e-07,0.961997055952948,4.29405889494661e-05,0.00722778041492276,0.0026835694456593,0,0,0,0,0,0.0242955449436218
"Puerto Rico",2021-08-01,0.00384271252230658,0,0.987618452934345,0,0,0.00121768608729401,0,0,0,0,0,0.00732114845605458
"Puerto Rico",2021-08-08,0.002062216895536,0,0.992070276600778,0,0,0.000140433487953967,0,0,0,0,0,0.00572707301573228
"Puerto Rico",2021-08-15,0,6.14551010877141e-08,0.986768797379177,0,0.000906862958184926,0,0,0,0,0,0,0.0123242782075366
"Puerto Rico",2021-08-22,0,5.51101157279866e-07,0.983130285696474,3.77591245708183e-05,0.00327773121091003,0,0,0,0,0,0,0.0135536728668879
"Puerto Rico",2021-08-29,0,2.4346791835395e-07,0.989004904723895,2.02251825925209e-05,0.0020896012160368,0,0,0,0,0,0,0.00888502540955716
"Puerto Rico",2021-09-05,0.00044673086836955,0,0.99797838860986,0,0,0,0,0,0,0,0,0.0015748805217709
"Puerto Rico",2021-09-12,0.000429053844328651,0,0.999570946155671,0,0,0,0,0,0,0,0,0
"Puerto Rico",2021-09-19,0,5.73097009160398e-08,0.995784224253782,1.12257666474692e-06,0.000930894428228625,0,0,0,0,0,0,0.00328370143162349
"Puerto Rico",2021-09-26,0,8.02400350307142e-08,0.9826821266589,3.95524403934322e-06,0.00718653631274577,0,0.00338652601468857,0.00338652601468857,0,0,0,0.00674077552959162
"Puerto Rico",2021-10-03,3.95692682477789e-06,0,0.978012588310809,1.10966005774736e-07,0.0111528575502335,0,0.00392076221470988,0.00392076221470988,0,0,0,0.00690972403141754
"Puerto Rico",2021-10-10,5.07542065945507e-05,0,0.992220657986228,0,0.00772858780717763,0,0,0,0,0,0,0
"Puerto Rico",2021-10-17,1.20611368180154e-05,0,0.998322337686407,0,0.0016656011767753,0,0,0,0,0,0,0
"Puerto Rico",2021-10-24,0,1.13279660656298e-08,0.999999673571762,3.15100271607399e-07,0,0,0,0,0,0,0,0
"Puerto Rico",2021-10-31,0,8.76300153739222e-09,0.98600530913447,2.82738635672381e-07,0,0,0.0139943993638925,0.0139943993638925,0,0,0,0
"Puerto Rico",2021-11-07,0,0,0.983447489518854,4.63926435030498e-09,0,0,0.0151132422848745,0.0151132422848745,0,0,0,0.00143926355700719
"Puerto Rico",2021-11-14,1.25848428632116e-05,0,0.99915370408776,0,0.000833711069376632,0,0,0,0,0,0,0
"Puerto Rico",2021-11-21,2.40648716563818e-05,0,0.999511303980995,0,0.000464631147348728,0,0,0,0,0,0,0
"Puerto Rico",2021-11-28,0,2.88796999209239e-09,0.978799468874406,6.27269637275983e-08,0,0,0.0168490428513317,0.0168490428513317,0,0,0,0.00435142265932842
"Puerto Rico",2021-12-05,0,2.36472401255842e-09,0.685933700103903,6.62369803004432e-08,0,5.80120148109806e-06,0.311670110826976,0.311670110826976,0,0,0,0.00239031926593547
"Puerto Rico",2021-12-12,0,0,0.335239426426392,0,4.20692796792202e-05,3.41223964203331e-05,0.663665269488861,0.663665269488861,0,0,0,0.00101911240864772
"Puerto Rico",2021-12-19,0.000171219809793591,0,0.108337842330151,0,9.891102569293e-05,5.15377470529162e-05,0.890048207610597,0.890048207610597,0,0,0,0.00129228147671268
"Puerto Rico",2021-12-26,0.000177656776402515,1.47616845439877e-10,0.00608491635334342,0,0,6.03863716320915e-05,0.990721507783005,0.990721507783005,0,0,0,0.00295553256800052
"Puerto Rico",2022-01-02,0,4.015073373048e-10,0,5.76048475779397e-09,0,6.29037192860753e-05,0.999937090118722,0.998503372510264,0.00143371760845749,0,0,0
"Puerto Rico",2022-01-09,0,4.4549911278469e-11,0,1.16686835125432e-09,0,6.09773957157341e-05,0.999939021392866,0.99786960315934,0.0020694182335261,0,0,1.11022302462516e-16
"Puerto Rico",2022-01-16,0,0,0.00417722349279654,0,9.48160195615437e-06,5.62352967214709e-05,0.995620164049831,0.995488927856432,0.00013123619339975,0,0,0.000136895558694561
"Puerto Rico",2022-01-23,0.000828798199368259,0,0.00474848552117935,0,8.13501168252617e-06,4.9483145915239e-05,0.994365098121855,0.994365098121855,0,0,0,0
"Puerto Rico",2022-01-30,0.00165302497068942,9.87102550513897e-12,0.00170078171048926,0,0,4.19953580941748e-05,0.996604197950856,0.996604197950856,0,0,0,1.11022302462516e-16
"Puerto Rico",2022-02-06,0.00187864463528251,8.8159837524454e-11,0,1.02683850835171e-09,0,3.42910301895036e-05,0.988175426232947,0.983110509091401,0.00506491714154598,0,0,0.00991163698658282
"Puerto Rico",2022-02-13,0.00121677702001679,3.89322958004561e-11,0,5.50125830701721e-10,0,2.70345080948727e-05,0.963871933136598,0.941924856586205,0.0219470765503935,0,0,0.0348842547462317
"Puerto Rico",2022-02-20,0.000338323407913567,0,0.00140099834297855,0,2.04809903968638e-06,2.05171877677235e-05,0.942319624667452,0.885814132466259,0.0565054922011922,0,0,0.0559184882948489
"Puerto Rico",2022-02-27,0,0,0.000868771528530288,0,1.9823615882486e-06,1.4831364179542e-05,0.940834084046133,0.824804519142653,0.116029564903479,0,0,0.0582803306995692
"Puerto Rico",2022-03-06,0,9.16899855688248e-12,0,3.05197766449789e-11,0,1.00378694167065e-05,0.95758579675873,0.74645214568732,0.21113365107141,0,0,0.0424041653321642
"Puerto Rico",2022-03-13,0,1.28362299041372e-11,0,1.07554763897822e-10,0,6.16600305864503e-06,0.983362599662195,0.631327932018333,0.352034667643861,0,0,0.0166312342143556
"Puerto Rico",2022-03-20,1.1667431574139e-05,0,6.33530177954801e-05,3.01780451956511e-12,1.90691517148626e-08,3.15039754209265e-06,0.998566832831467,0.477669105569989,0.517578379161099,0.00331934810037869,0,0.00135497724945133
"Puerto Rico",2022-03-27,1.669939521259e-05,0,0.000173161814535249,0,2.20464081924078e-07,8.97401879379643e-07,0.989082995926211,0.304243470542275,0.671414647349544,0.0134248780343913,0,0.01072602499808
"Puerto Rico",2022-04-03,1.87655789029191e-06,0,2.92145580680991e-05,0,3.87351227540674e-08,0,0.973109723726967,0.154155608694397,0.782826628786757,0.0361274862458122,0,0.0268591464219519
"Puerto Rico",2022-04-10,0,1.81224369347882e-12,0,8.56855896773746e-12,0,0,0.971161755113889,0.0636728878353947,0.831483643762435,0.0760052235160593,0,0.0288382448757301
"Puerto Rico",2022-04-17,0,1.40455244808413e-12,0,7.70311781606429e-12,0,0,0.980704110244685,0.0242486241555891,0.827529803790632,0.128925682298464,0,0.0192958897462071
"Puerto Rico",2022-04-24,1.68150319293556e-07,0,0,1.26144792348521e-13,5.65070546224958e-10,0,0.993439379596452,0.0149106190387535,0.788782515609696,0.189746244948003,0,0.00656045168803165
"Puerto Rico",2022-05-01,3.33614210831899e-06,0,5.33506898762308e-05,0,4.13036710647378e-08,0,0.999943271864345,0.0151103449846036,0.730121143493561,0.25471178338618,0,0
"Puerto Rico",2022-05-08,1.65041477580024e-06,0,8.32381555688932e-05,0,2.09297497188249e-08,0,0.99851521474443,0.00972950054360813,0.660241986564697,0.325188960694282,0.0033547669418425,0.00139987575547607
"Puerto Rico",2022-05-15,0,4.6201548984734e-13,0,1.70574031981747e-12,0,0,0.993558112733686,0.00319757828750848,0.562171851068154,0.411549289125768,0.0166393942522559,0.00644188726414618
"Puerto Rico",2022-05-22,0,3.78306142472283e-13,0,1.80118755699589e-12,0,0,0.994313585450222,0.00267651198901168,0.43546259724972,0.51199078506636,0.0441836911451304,0.00568641454759844
"Puerto Rico",2022-05-29,1.8868511453216e-07,0,7.39125419606915e-05,0,2.18765297151239e-09,0,0.997356355211058,0.00416400902083522,0.317769635082889,0.579925050420958,0.0954976606863753,0.00256954137421361
"Puerto Rico",2022-06-05,4.01124093545686e-07,0,0.00147901348250048,0,4.89961171635175e-09,0,0.997933044006057,0.0027910657590717,0.235037533726693,0.579455240759393,0.180649203760899,0.000587536487737017
"Puerto Rico",2022-06-12,0,2.36165396416311e-14,0.00245930400036552,0,0,0,0.997517888035594,0.000336764024463237,0.176122817570208,0.52534273083543,0.295715575605492,2.28079640169909e-05
"Puerto Rico",2022-06-19,0,6.42316573738733e-14,0.00168678002344659,1.5664456762434e-13,0,0,0.998313219976332,0,0.128512595587109,0.442574910256048,0.427225714133175,0
"Puerto Rico",2022-06-26,0,7.12520217001442e-15,0.000282220333256984,3.17316566465429e-14,0,0,0.999717779666704,0,0.089378029777551,0.348210536524496,0.562129213364658,0
"Puerto Rico",2022-07-03,3.97530789803754e-08,0,0,0,4.71862225292875e-10,0,0.999999959775059,8.32350020436582e-05,0.0568580761346462,0.252958167232043,0.690100481406326,1.11022302462516e-16
"Puerto Rico",2022-07-10,3.39558564793035e-08,0,0,0,4.0598605213403e-10,0,0.999999965638157,9.67811747135747e-05,0.0312335534865094,0.164826250618231,0.803843380358704,1.11022302462516e-16
"Puerto Rico",2022-07-17,0,1.58532372531921e-15,1.80876831112075e-06,0,0,0,0.999998191231687,9.32118105476374e-06,0.0134543295964103,0.0913399716860749,0.895194568768147,1.11022302462516e-16
"Puerto Rico",2022-07-24,0,1.41024950782323e-14,0.000240332979438749,2.79220946958048e-14,0,0,0.999759667020519,0,0.00458429880589864,0.0404728776111452,0.954702490603475,1.11022302462516e-16
"Puerto Rico",2022-07-31,0,6.21847161511901e-15,0.000113901237184444,1.49569802431213e-14,0,5.14560404974398e-08,0.999886047306754,0,0.00436417510297474,0.0165455244494386,0.97897634775434,1.11022302462516e-16
"Puerto Rico",2022-08-07,8.68394928110835e-09,0,0,0,1.01876935134804e-10,9.09676742604617e-08,0.9999999002465,2.27681741490124e-05,0.00721538170998229,0.0080977394382839,0.984664010924085,0
"Puerto Rico",2022-08-14,8.28562173113069e-09,0,0,0,9.84279764817113e-11,1.13148107152936e-07,0.999999878467843,2.06196274874854e-05,0.00771885315307229,0.00258335148260044,0.989677054204683,0
"Puerto Rico",2022-08-21,0,1.48447365529378e-15,2.32847986381046e-05,8.3243281223998e-16,0,1.21957517999557e-07,0.999976593243842,0,0.00598903794369193,0,0.99398755530015,0
"Puerto Rico",2022-08-28,0,1.99483999201075e-15,3.32607213032632e-05,2.89499861202346e-15,0,1.20912962375532e-07,0.999966618365729,0,0.00344845135394035,0,0.996518167011789,0
"Puerto Rico",2022-09-04,1.50238451454391e-10,0,0,5.47313436325091e-17,1.44284980742877e-12,1.12810502871536e-07,0.999999887037816,1.12836742204025e-06,0.00121506243105888,0.00460106577702896,0.994182630462306,0
"Puerto Rico",2022-09-11,8.86720251376502e-10,0,0,0,1.02064030033527e-11,1.00089249010214e-07,0.999999899013824,2.80934200783997e-06,8.24685913867545e-05,0.0169572681958732,0.982957352884557,0
"Puerto Rico",2022-09-18,3.42480393580698e-11,8.19553716432819e-17,1.04545729559188e-06,0,4.86617886128838e-13,8.44836317937863e-08,0.999998870024338,0,0,0.0250063878680376,0.9749924821563,0
"Puerto Rico",2022-09-25,0,2.9621194901833e-16,4.65832103805403e-06,2.22344010585167e-16,0,6.7359590504448e-08,0.999995274319371,0,0,0.0195664874538184,0.980428786865552,1.11022302462516e-16
"Puerto Rico",2022-10-02,0,0,0,6.73436934239753e-17,0,4.93150905286476e-08,0.999999950684909,0,0,0.00657823783877294,0.993421712846136,1.11022302462516e-16
"Puerto Rico",2022-10-09,2.16923180007133e-10,0,0,0,2.41300498115872e-12,3.07560142582942e-08,0.99999996902465,9.68560993226721e-07,0,0,0.999999000463656,0
"Puerto Rico",2022-10-16,2.11848458354658e-11,0,0,0,2.5616268879236e-13,1.20883308254372e-08,0.999999987890228,2.59895413875784e-08,3.73436226833783e-05,0,0.999962618278003,1.11022302462516e-16
"Rhode Island",2020-05-03,0,0,0,0,0,0,0,0,0,0,0,1
