"state","date","cum.v1.case","cum.v2.case","cum.v1.death","cum.v2.death"
"Wyoming","2021-01-09",546856.579912024,0,546856.579912024,0
"Wyoming","2021-01-10",588922.470674487,17547.0337995339,588922.470674487,17547.0337995339
"Wyoming","2021-01-11",630988.36143695,35094.0675990676,630988.36143695,35094.0675990676
"Wyoming","2021-01-12",673054.252199414,52641.1013986014,673054.252199414,52641.1013986014
"Wyoming","2021-01-13",715120.142961877,70188.1351981352,715120.142961877,70188.1351981352
"Wyoming","2021-01-14",757186.03372434,87735.168997669,757186.03372434,87735.168997669
"Wyoming","2021-01-15",799251.924486804,105282.202797203,799251.924486804,105282.202797203
"Wyoming","2021-01-16",841317.815249267,122829.236596737,841317.815249267,122829.236596737
"Wyoming","2021-01-17",883383.70601173,140376.27039627,883383.70601173,140376.27039627
"Wyoming","2021-01-18",925449.596774194,157923.304195804,925449.596774194,157923.304195804
"Wyoming","2021-01-19",967515.487536657,175470.337995338,967515.487536657,175470.337995338
"Wyoming","2021-01-20",1009581.37829912,223790.705128205,1009581.37829912,223790.705128205
"Wyoming","2021-01-21",1051647.26906158,277697.435897436,1051647.26906158,277697.435897436
"Wyoming","2021-01-22",1093713.15982405,331604.166666667,1093713.15982405,331604.166666667
"Wyoming","2021-01-23",1135779.05058651,352608.333333334,1135779.05058651,352608.333333334
"Wyoming","2021-01-24",1177844.94134897,373612.5,1177844.94134897,373612.5
"Wyoming","2021-01-25",1219910.83211144,394616.666666667,1219910.83211144,394616.666666667
"Wyoming","2021-01-26",1261976.7228739,415620.833333333,1261976.7228739,415620.833333333
"Wyoming","2021-01-27",1358609.28030303,447475,1358609.28030303,447475
"Wyoming","2021-01-28",1748551.51515152,499829.166666667,1748551.51515152,499829.166666667
"Wyoming","2021-01-29",1904300,571583.333333333,1904300,571583.333333333
"Wyoming","2021-01-30",2024600,619137.5,2024600,619137.5
"Wyoming","2021-01-31",2144900,654791.666666667,2144900,654791.666666667
"Wyoming","2021-02-01",2265200,676545.833333333,2265200,676545.833333333
"Wyoming","2021-02-02",2385500,696400,2385500,696400
"Wyoming","2021-02-03",2499300,751300,2499300,751300
"Wyoming","2021-02-04",2622700,827800,2622700,827800
"Wyoming","2021-02-05",2822800,924700,2822800,924700
"Wyoming","2021-02-06",2999900,1006700,2999900,1006700
"Wyoming","2021-02-07",3201000,1077300,3201000,1077300
"Wyoming","2021-02-08",3314600,1129600,3314600,1129600
"Wyoming","2021-02-09",3459000,1158100,3459000,1158100
"Wyoming","2021-02-10",3606100,1216900,3606100,1216900
"Wyoming","2021-02-11",3763500,1310400,3763500,1310400
"Wyoming","2021-02-12",3972300,1431400,3972300,1431400
"Wyoming","2021-02-13",4167500,1577400,4167500,1577400
"Wyoming","2021-02-14",4355200,1697400,4355200,1697400
"Wyoming","2021-02-15",4485900,1757900,4485900,1757900
"Wyoming","2021-02-16",4556800,1813500,4556800,1813500
"Wyoming","2021-02-17",4669300,1918500,4669300,1918500
"Wyoming","2021-02-18",4797500,2031100,4797500,2031100
"Wyoming","2021-02-19",4974700,2189300,4974700,2189300
"Wyoming","2021-02-20",5190117.64705882,2359200,5190117.64705882,2359200
"Wyoming","2021-02-21",5361535.29411765,2516600,5361535.29411765,2516600
"Wyoming","2021-02-22",5473252.94117647,2596350,5473252.94117647,2596350
"Wyoming","2021-02-23",5546270.58823529,2676100,5546270.58823529,2676100
"Wyoming","2021-02-24",5683988.23529412,2749100,5683988.23529412,2749100
"Wyoming","2021-02-25",5829205.88235294,2867100,5829205.88235294,2867100
"Wyoming","2021-02-26",6004823.52941176,3199000,6004823.52941176,3199000
"Wyoming","2021-02-27",6201641.17647059,3373233.33333333,6201641.17647059,3373233.33333333
"Wyoming","2021-02-28",6387358.82352941,3525516.66666667,6387358.82352941,3525516.66666667
"Wyoming","2021-03-01",6496576.47058823,3659600,6496576.47058823,3659600
"Wyoming","2021-03-02",6605794.11764706,3731766.66666667,6605794.11764706,3731766.66666667
"Wyoming","2021-03-03",6694311.76470588,3858233.33333333,6694311.76470588,3858233.33333333
"Wyoming","2021-03-04",6819529.41176471,4015700,6819529.41176471,4015700
"Wyoming","2021-03-05",7430547.05882353,4196000,7430547.05882353,4196000
"Wyoming","2021-03-06",7591964.70588235,4400500,7591964.70588235,4400500
"Wyoming","2021-03-07",7716132.35294118,4585300,7716132.35294118,4585300
"Wyoming","2021-03-08",7866100,4696900,7866100,4696900
"Wyoming","2021-03-09",7942666.66666667,4774400,7942666.66666667,4774400
"Wyoming","2021-03-10",8077733.33333333,4900300,8077733.33333333,4900300
"Wyoming","2021-03-11",8227300,5048300,8227300,5048300
"Wyoming","2021-03-12",8439900,5224700,8439900,5224700
"Wyoming","2021-03-13",8674800,5411000,8674800,5411000
"Wyoming","2021-03-14",8899500,5565200,8899500,5565200
"Wyoming","2021-03-15",9054500,5723800,9054500,5723800
"Wyoming","2021-03-16",9177900,5823700,9177900,5823700
"Wyoming","2021-03-17",9348100,5972075,9348100,5972075
"Wyoming","2021-03-18",9558500,6159916.66666667,9558500,6159916.66666667
"Wyoming","2021-03-19",9829600,6387558.33333333,9829600,6387558.33333333
"Wyoming","2021-03-20",10127600,6690700,10127600,6690700
"Wyoming","2021-03-21",10371300,6809100,10371300,6809100
"Wyoming","2021-03-22",10571400,6952900,10571400,6952900
"Wyoming","2021-03-23",10731600,7056800,10731600,7056800
"Wyoming","2021-03-24",10957625,7188900,10957625,7188900
"Wyoming","2021-03-25",11222450,7346500,11222450,7346500
"Wyoming","2021-03-26",11559175,7536700,11559175,7536700
"Wyoming","2021-03-27",12011800,7725500,12011800,7725500
"Wyoming","2021-03-28",12200700,7908400,12200700,7908400
"Wyoming","2021-03-29",12361134.1092375,8056600,12361134.1092375,8056600
"Wyoming","2021-03-30",12467468.2184751,8156250,12467468.2184751,8156250
"Wyoming","2021-03-31",12642802.3277126,8297500,12642802.3277126,8297500
"Wyoming","2021-04-01",12874336.4369501,8482800,12874336.4369501,8482800
"Wyoming","2021-04-02",13146470.5461877,8702600,13146470.5461877,8702600
"Wyoming","2021-04-03",13426504.6554252,8946800,13426504.6554252,8946800
"Wyoming","2021-04-04",13713638.7646628,9183500,13713638.7646628,9183500
"Wyoming","2021-04-05",13912972.8739003,9361300,13912972.8739003,9361300
"Wyoming","2021-04-06",14035906.9831378,9490600,14035906.9831378,9490600
"Wyoming","2021-04-07",14244641.0923754,9720500,14244641.0923754,9720500
"Wyoming","2021-04-08",14511675.2016129,9960400,14511675.2016129,9960400
"Wyoming","2021-04-09",14807009.3108504,10260100,14807009.3108504,10260100
"Wyoming","2021-04-10",15099643.420088,10580100,15099643.420088,10580100
"Wyoming","2021-04-11",15353977.5293255,10810152.9662005,15353977.5293255,10810152.9662005
"Wyoming","2021-04-12",15543511.638563,10942655.9324009,15543511.638563,10942655.9324009
"Wyoming","2021-04-13",15670845.7478006,11018958.8986014,15670845.7478006,11018958.8986014
"Wyoming","2021-04-14",15882079.8570381,11235511.8648019,15882079.8570381,11235511.8648019
"Wyoming","2021-04-15",16200813.9662757,11521664.8310023,16200813.9662757,11521664.8310023
"Wyoming","2021-04-16",16512848.0755132,11843117.7972028,16512848.0755132,11843117.7972028
"Wyoming","2021-04-17",16872382.1847507,12204870.7634033,16872382.1847507,12204870.7634033
"Wyoming","2021-04-18",17110516.2939883,12534023.7296037,17110516.2939883,12534023.7296037
"Wyoming","2021-04-19",17261600.4032258,12732176.6958042,17261600.4032258,12732176.6958042
"Wyoming","2021-04-20",17332184.5124633,12949329.6620047,17332184.5124633,12949329.6620047
"Wyoming","2021-04-21",17569218.6217009,13150109.2948718,17569218.6217009,13150109.2948718
"Wyoming","2021-04-22",17867052.7309384,13389302.5641026,17867052.7309384,13389302.5641026
"Wyoming","2021-04-23",18204486.840176,13658204.9242424,18204486.840176,13658204.9242424
"Wyoming","2021-04-24",18550920.9494135,13926409.8484848,18550920.9494135,13926409.8484848
"Wyoming","2021-04-25",18860355.058651,14184014.7727273,18860355.058651,14184014.7727273
"Wyoming","2021-04-26",19052355.8345552,14346619.6969697,19052355.8345552,14346619.6969697
"Wyoming","2021-04-27",19259906.6104594,14490524.6212121,19259906.6104594,14490524.6212121
"Wyoming","2021-04-28",19419590.719697,14670779.5454545,19419590.719697,14670779.5454545
"Wyoming","2021-04-29",19331348.4848485,14886934.469697,19331348.4848485,14886934.469697
"Wyoming","2021-04-30",19473186.3636364,15135889.3939394,19473186.3636364,15135889.3939394
"Wyoming","2021-05-01",19600572.7272727,15375244.3181818,19600572.7272727,15375244.3181818
"Wyoming","2021-05-02",19724559.0909091,15598699.2424242,19724559.0909091,15598699.2424242
"Wyoming","2021-05-03",19772445.4545455,15754554.1666667,19772445.4545455,15754554.1666667
"Wyoming","2021-05-04",19846731.8181818,15879009.0909091,19846731.8181818,15879009.0909091
"Wyoming","2021-05-05",19911218.1818182,16031518.1818182,19911218.1818182,16031518.1818182
"Wyoming","2021-05-06",19994404.5454545,16221027.2727273,19994404.5454545,16221027.2727273
"Wyoming","2021-05-07",20025490.9090909,16405036.3636364,20025490.9090909,16405036.3636364
"Wyoming","2021-05-08",20052677.2727273,16612445.4545455,20052677.2727273,16612445.4545455
"Wyoming","2021-05-09",20043763.6363636,16764154.5454545,20043763.6363636,16764154.5454545
"Wyoming","2021-05-10",20076450,16827163.6363636,20076450,16827163.6363636
"Wyoming","2021-05-11",20061136.3636364,16923472.7272727,20061136.3636364,16923472.7272727
"Wyoming","2021-05-12",20058922.7272727,17034381.8181818,20058922.7272727,17034381.8181818
"Wyoming","2021-05-13",20077609.0909091,17171290.9090909,20077609.0909091,17171290.9090909
"Wyoming","2021-05-14",20041195.4545455,17379500,20041195.4545455,17379500
"Wyoming","2021-05-15",20026181.8181818,17491913.3333333,20026181.8181818,17491913.3333333
"Wyoming","2021-05-16",19970268.1818182,17596826.6666667,19970268.1818182,17596826.6666667
"Wyoming","2021-05-17",19912454.5454545,17705340,19912454.5454545,17705340
"Wyoming","2021-05-18",19913040.9090909,17832253.3333333,19913040.9090909,17832253.3333333
"Wyoming","2021-05-19",19901727.2727273,17883966.6666667,19901727.2727273,17883966.6666667
"Wyoming","2021-05-20",19900913.6363636,18003480,19900913.6363636,18003480
"Wyoming","2021-05-21",19920200,18049743.3333333,19920200,18049743.3333333
"Wyoming","2021-05-22",19849849.0196078,18104106.6666667,19849849.0196078,18104106.6666667
"Wyoming","2021-05-23",19808598.0392157,18137270,19808598.0392157,18137270
"Wyoming","2021-05-24",19797647.0588235,18188583.3333333,19797647.0588235,18188583.3333333
"Wyoming","2021-05-25",19831696.0784314,18228396.6666667,19831696.0784314,18228396.6666667
"Wyoming","2021-05-26",19778745.0980392,18320760,19778745.0980392,18320760
"Wyoming","2021-05-27",19754294.1176471,18381923.3333333,19754294.1176471,18381923.3333333
"Wyoming","2021-05-28",19679235.9943978,18236186.6666667,19679235.9943978,18236186.6666667
"Wyoming","2021-05-29",19622477.8711485,18263216.6666667,19622477.8711485,18263216.6666667
"Wyoming","2021-05-30",19565219.7478992,18255096.6666667,19565219.7478992,18255096.6666667
"Wyoming","2021-05-31",19554661.6246499,18215901.6666667,19554661.6246499,18215901.6666667
"Wyoming","2021-06-01",19539903.5014006,18236823.3333333,19539903.5014006,18236823.3333333
"Wyoming","2021-06-02",19583545.3781513,18238645,19583545.3781513,18238645
"Wyoming","2021-06-03",19612887.254902,18220866.6666667,19612887.254902,18220866.6666667
"Wyoming","2021-06-04",19169129.1316527,18178380,19169129.1316527,18178380
"Wyoming","2021-06-05",19201071.0084034,18110593.3333333,19201071.0084034,18110593.3333333
"Wyoming","2021-06-06",19194062.8851541,18025006.6666667,19194062.8851541,18025006.6666667
"Wyoming","2021-06-07",19127604.7619048,17974370,19127604.7619048,17974370
"Wyoming","2021-06-08",19136247.6190476,17957833.3333333,19136247.6190476,17957833.3333333
"Wyoming","2021-06-09",19107090.4761905,17890446.6666667,19107090.4761905,17890446.6666667
"Wyoming","2021-06-10",19065533.3333333,17815760,19065533.3333333,17815760
"Wyoming","2021-06-11",18971900,17761073.3333333,18971900,17761073.3333333
"Wyoming","2021-06-12",18853166.6666667,17667386.6666667,18853166.6666667,17667386.6666667
"Wyoming","2021-06-13",18707133.3333333,17647600,18707133.3333333,17647600
"Wyoming","2021-06-14",18606950,17599500,18606950,17599500
"Wyoming","2021-06-15",18538366.6666667,17631600,18538366.6666667,17631600
"Wyoming","2021-06-16",18422233.3333333,17557025,18422233.3333333,17557025
"Wyoming","2021-06-17",18264000,17474683.3333333,18264000,17474683.3333333
"Wyoming","2021-06-18",18084766.6666667,17313335,18084766.6666667,17313335
"Wyoming","2021-06-19",17859733.3333333,17152086.6666667,17859733.3333333,17152086.6666667
"Wyoming","2021-06-20",17710200,17170680,17710200,17170680
"Wyoming","2021-06-21",17575800,17182473.3333333,17575800,17182473.3333333
"Wyoming","2021-06-22",17488100,17227766.6666667,17488100,17227766.6666667
"Wyoming","2021-06-23",17309175,17185560,17309175,17185560
"Wyoming","2021-06-24",17108550,17226353.3333333,17108550,17226353.3333333
"Wyoming","2021-06-25",16813418.3333333,17147646.6666667,16813418.3333333,17147646.6666667
"Wyoming","2021-06-26",16446086.6666667,17072740,16446086.6666667,17072740
"Wyoming","2021-06-27",16329580,16955833.3333333,16329580,16955833.3333333
"Wyoming","2021-06-28",16189573.3333333,16865626.6666667,16189573.3333333,16865626.6666667
"Wyoming","2021-06-29",16116466.6666667,16833070,16116466.6666667,16833070
"Wyoming","2021-06-30",15948160,16749313.3333333,15948160,16749313.3333333
"Wyoming","2021-07-01",15797053.3333333,16645806.6666667,15797053.3333333,16645806.6666667
"Wyoming","2021-07-02",15549046.6666667,16529300,15549046.6666667,16529300
"Wyoming","2021-07-03",15300640,16368300,15300640,16368300
"Wyoming","2021-07-04",15011733.3333333,16246300,15011733.3333333,16246300
"Wyoming","2021-07-05",14808626.6666667,16172300,14808626.6666667,16172300
"Wyoming","2021-07-06",14694020,16111400,14694020,16111400
"Wyoming","2021-07-07",14489113.3333333,15980300,14489113.3333333,15980300
"Wyoming","2021-07-08",14245606.6666667,15953500,14245606.6666667,15953500
"Wyoming","2021-07-09",13980000,15715400,13980000,15715400
"Wyoming","2021-07-10",13706600,15525600,13706600,15525600
"Wyoming","2021-07-11",13467600,15327300,13467600,15327300
"Wyoming","2021-07-12",13286900,15201655.1282051,13286900,15201655.1282051
"Wyoming","2021-07-13",13171600,15132210.2564103,13171600,15132210.2564103
"Wyoming","2021-07-14",13016800,14961215.3846154,13016800,14961215.3846154
"Wyoming","2021-07-15",12799200,14728120.5128205,12799200,14728120.5128205
"Wyoming","2021-07-16",12494900,14450425.6410256,12494900,14450425.6410256
"Wyoming","2021-07-17",12174100,14120430.7692308,12174100,14120430.7692308
"Wyoming","2021-07-18",11935700,13814735.8974359,11935700,13814735.8974359
"Wyoming","2021-07-19",11764551.2820513,13631741.025641,11764551.2820513,13631741.025641
"Wyoming","2021-07-20",11673902.5641026,13432946.1538462,11673902.5641026,13432946.1538462
"Wyoming","2021-07-21",11430753.8461538,13280751.2820513,11430753.8461538,13280751.2820513
"Wyoming","2021-07-22",11160305.1282051,13031456.4102564,11160305.1282051,13031456.4102564
"Wyoming","2021-07-23",10831056.4102564,12756172.4475524,10831056.4102564,12756172.4475524
"Wyoming","2021-07-24",10488107.6923077,12512288.4848485,10488107.6923077,12512288.4848485
"Wyoming","2021-07-25",10175458.974359,12264604.5221445,10175458.974359,12264604.5221445
"Wyoming","2021-07-26",9973643.58974359,12107420.5594406,9973643.58974359,12107420.5594406
"Wyoming","2021-07-27",9761078.20512821,11979136.5967366,9761078.20512821,11979136.5967366
"Wyoming","2021-07-28",9556912.82051282,11810932.6340326,9556912.82051282,11810932.6340326
"Wyoming","2021-07-29",9303164.1025641,11586228.6713287,9303164.1025641,11586228.6713287
